"role","geschlecht","title","size_bytes","sitelinks","size_kb"
"Saenger_in","Weiblich","Bella Thorne",20908,75,20.41796875
"Saenger_in","Weiblich","Jintara Poonlarp",14631,75,14.2880859375
"Saenger_in","Weiblich","Dolores O’Riordan",11427,75,11.1591796875
"Saenger_in","Weiblich","Lorde",10278,75,10.037109375
"Saenger_in","Weiblich","Vanessa Paradis",11755,74,11.4794921875
"Saenger_in","Weiblich","Kate Bush",48644,74,47.50390625
"Saenger_in","Weiblich","Cyndi Lauper",23500,74,22.94921875
"Saenger_in","Weiblich","Joni Mitchell",35621,74,34.7861328125
"Saenger_in","Weiblich","Angela Lansbury",30221,74,29.5126953125
"Saenger_in","Weiblich","Emma Roberts",13904,74,13.578125
"Saenger_in","Weiblich","Dalida",21275,74,20.7763671875
"Saenger_in","Weiblich","Nicole Scherzinger",35605,73,34.7705078125
"Saenger_in","Weiblich","Cesária Évora",13965,73,13.6376953125
"Saenger_in","Weiblich","Ruslana Lyschytschko",35467,73,34.6357421875
"Saenger_in","Weiblich","Shania Twain",15299,73,14.9404296875
"Saenger_in","Weiblich","Laura Pausini",6101,72,5.9580078125
"Saenger_in","Weiblich","Zooey Deschanel",16900,72,16.50390625
"Saenger_in","Weiblich","Hailee Steinfeld",26342,72,25.724609375
"Saenger_in","Weiblich","Nana Mouskouri",19052,71,18.60546875
"Saenger_in","Weiblich","Maggie Gyllenhaal",10903,71,10.6474609375
"Saenger_in","Weiblich","Raquel Welch",13056,71,12.75
"Saenger_in","Weiblich","Ashley Tisdale",14021,71,13.6923828125
"Saenger_in","Weiblich","Miranda Cosgrove",16577,70,16.1884765625
"Saenger_in","Weiblich","Brittany Murphy",23835,70,23.2763671875
"Saenger_in","Weiblich","Jennifer Love Hewitt",14411,70,14.0732421875
"Saenger_in","Weiblich","Bette Midler",18520,70,18.0859375
"Saenger_in","Weiblich","Taylor Momsen",7964,70,7.77734375
"Saenger_in","Weiblich","Annie Lennox",22657,69,22.1259765625
"Saenger_in","Weiblich","Catherine O’Hara",9199,69,8.9833984375
"Saenger_in","Weiblich","Sissy Spacek",13989,69,13.6611328125
"Saenger_in","Weiblich","Liu Yifei",7649,69,7.4697265625
"Saenger_in","Weiblich","IU (Sängerin)",99154,68,96.830078125
"Saenger_in","Weiblich","Caroline Herschel",29749,68,29.0517578125
"Saenger_in","Weiblich","Jenny Slate",5957,68,5.8173828125
"Saenger_in","Weiblich","Amy Lee",10993,67,10.7353515625
"Saenger_in","Weiblich","Alyssa Milano",16752,67,16.359375
"Saenger_in","Weiblich","Dorota Rabczewska",22311,67,21.7880859375
"Saenger_in","Weiblich","Victoria Justice",13677,67,13.3564453125
"Saenger_in","Weiblich","Anni-Frid Lyngstad",20676,67,20.19140625
"Saenger_in","Weiblich","Jayne Mansfield",25187,67,24.5966796875
"Saenger_in","Weiblich","Lucy Lawless",10815,67,10.5615234375
"Saenger_in","Weiblich","Charli xcx",21485,67,20.9814453125
"Saenger_in","Weiblich","Lisa Marie Presley",8074,58,7.884765625
"Saenger_in","Weiblich","Moira Kelly",3864,58,3.7734375
"Saenger_in","Weiblich","Kelly Rowland",15557,58,15.1923828125
"Saenger_in","Weiblich","Dannii Minogue",11326,58,11.060546875
"Saenger_in","Weiblich","Sertab Erener",16002,58,15.626953125
"Saenger_in","Weiblich","Lys Assia",14144,58,13.8125
"Saenger_in","Weiblich","Mary Elizabeth Winstead",24092,58,23.52734375
"Saenger_in","Weiblich","Connie Francis",34971,58,34.1513671875
"Saenger_in","Weiblich","Carole King",25089,58,24.5009765625
"Saenger_in","Weiblich","Marija Šerifović",17194,58,16.791015625
"Saenger_in","Weiblich","Annie Girardot",17526,58,17.115234375
"Saenger_in","Weiblich","Dianna Agron",8308,58,8.11328125
"Saenger_in","Männlich","Michael Jackson",132457,325,129.3525390625
"Saenger_in","Männlich","Rabindranath Tagore",47231,243,46.1240234375
"Saenger_in","Männlich","Corbin Bleu",20346,223,19.869140625
"Saenger_in","Männlich","Basshunter",8780,221,8.57421875
"Saenger_in","Männlich","Elvis Presley",177304,216,173.1484375
"Saenger_in","Männlich","Bob Dylan",127237,184,124.2548828125
"Saenger_in","Männlich","John Lennon",99967,183,97.6240234375
"Saenger_in","Männlich","Justin Bieber",56054,177,54.740234375
"Saenger_in","Männlich","Freddie Mercury",59741,177,58.3408203125
"Saenger_in","Männlich","Louis Armstrong",29823,175,29.1240234375
"Saenger_in","Männlich","Eminem",63212,175,61.73046875
"Saenger_in","Männlich","Rafael Orozco Maestre",3533,168,3.4501953125
"Saenger_in","Männlich","Bob Marley",30358,164,29.646484375
"Saenger_in","Männlich","Woody Allen",68483,157,66.8779296875
"Saenger_in","Männlich","Jim Morrison",115941,149,113.2236328125
"Saenger_in","Männlich","Paul McCartney",139540,148,136.26953125
"Saenger_in","Männlich","Alain Delon",33458,137,32.673828125
"Saenger_in","Männlich","David Bowie",82031,136,80.1083984375
"Saenger_in","Männlich","Vivekananda",24884,136,24.30078125
"Saenger_in","Männlich","Frank Sinatra",74723,134,72.9716796875
"Saenger_in","Männlich","Clint Eastwood",59213,134,57.8251953125
"Saenger_in","Männlich","Will Smith",33403,133,32.6201171875
"Saenger_in","Männlich","Jimi Hendrix",79386,132,77.525390625
"Saenger_in","Männlich","Tupac Shakur",20436,132,19.95703125
"Saenger_in","Männlich","Leonard Cohen",57458,130,56.111328125
"Saenger_in","Männlich","Waleri Jakowlewitsch Leontjew",2050,130,2.001953125
"Saenger_in","Männlich","Kurt Cobain",25421,127,24.8251953125
"Saenger_in","Männlich","Steven Seagal",28405,127,27.7392578125
"Saenger_in","Männlich","George Harrison",55781,126,54.4736328125
"Saenger_in","Männlich","Amitabh Bachchan",15138,125,14.783203125
"Saenger_in","Männlich","Russell Crowe",43051,125,42.0419921875
"Saenger_in","Männlich","Andrew Garfield",13387,124,13.0732421875
"Saenger_in","Männlich","Keanu Reeves",26417,124,25.7978515625
"Saenger_in","Männlich","Bing Crosby",85758,121,83.748046875
"Saenger_in","Männlich","Wladimir Semjonowitsch Wyssozki",14526,117,14.185546875
"Saenger_in","Männlich","Bruce Willis",27107,117,26.4716796875
"Saenger_in","Männlich","Elton John",46818,116,45.720703125
"Saenger_in","Männlich","John Travolta",27877,116,27.2236328125
"Saenger_in","Männlich","Giovanni Pierluigi da Palestrina",32546,114,31.783203125
"Saenger_in","Männlich","Daniel Radcliffe",23079,112,22.5380859375
"Saenger_in","Männlich","Justin Timberlake",20945,111,20.4541015625
"Saenger_in","Männlich","Robert Downey Jr.",21678,111,21.169921875
"Saenger_in","Männlich","50 Cent",19211,110,18.7607421875
"Saenger_in","Männlich","Prince",132394,110,129.291015625
"Saenger_in","Männlich","Christopher Lee",53910,110,52.646484375
"Saenger_in","Männlich","Frank Zappa",130602,110,127.541015625
"Saenger_in","Männlich","Kanye West",168048,109,164.109375
"Saenger_in","Männlich","Eddie Murphy",25115,108,24.5263671875
"Saenger_in","Männlich","Bruce Springsteen",110479,106,107.8896484375
"Saenger_in","Männlich","Hugh Jackman",24680,106,24.1015625
"Saenger_in","Männlich","Ozzy Osbourne",52127,106,50.9052734375
"Saenger_in","Männlich","Salman Khan",13759,104,13.4365234375
"Saenger_in","Männlich","Pierce Brosnan",23260,104,22.71484375
"Saenger_in","Männlich","Ray Charles",16641,104,16.2509765625
"Saenger_in","Männlich","George Michael",24171,103,23.6044921875
"Saenger_in","Männlich","Bruno Mars",18574,102,18.138671875
"Saenger_in","Männlich","Gene Wilder",11884,101,11.60546875
"Saenger_in","Männlich","Fred Astaire",19812,101,19.34765625
"Saenger_in","Männlich","Gérard Depardieu",48495,101,47.3583984375
"Saenger_in","Männlich","James Brown",27803,100,27.1513671875
"Saenger_in","Männlich","Eric Clapton",53925,100,52.6611328125
"Saenger_in","Männlich","John Goodman",13848,99,13.5234375
"Saenger_in","Männlich","Mick Jagger",29949,99,29.2470703125
"Saenger_in","Männlich","Charles Aznavour",28722,98,28.048828125
"Saenger_in","Männlich","Mark Wahlberg",28575,98,27.9052734375
"Saenger_in","Männlich","Stevie Wonder",21693,97,21.1845703125
"Saenger_in","Männlich","Ichirō Mizuki",11555,97,11.2841796875
"Saenger_in","Männlich","Chester Bennington",15175,97,14.8193359375
"Saenger_in","Männlich","B. B. King",36225,97,35.3759765625
"Saenger_in","Männlich","Chuck Berry",33640,96,32.8515625
"Saenger_in","Männlich","Snoop Dogg",38113,96,37.2197265625
"Saenger_in","Männlich","Psy (Sänger)",23192,96,22.6484375
"Saenger_in","Männlich","IShowSpeed",6832,96,6.671875
"Saenger_in","Männlich","Pedro Almodóvar",24623,95,24.0458984375
"Saenger_in","Männlich","Marilyn Manson",26303,95,25.6865234375
"Saenger_in","Männlich","Sting",39032,95,38.1171875
"Saenger_in","Männlich","Zac Efron",36534,94,35.677734375
"Saenger_in","Männlich","Ed Sheeran",22816,94,22.28125
"Saenger_in","Männlich","Robert Pattinson",18437,93,18.0048828125
"Saenger_in","Männlich","Adam Sandler",24483,93,23.9091796875
"Saenger_in","Männlich","Robbie Williams",55121,92,53.8291015625
"Saenger_in","Männlich","Joaquin Phoenix",20662,92,20.177734375
"Saenger_in","Männlich","Peter Sellers",21138,91,20.642578125
"Saenger_in","Männlich","Norodom Sihanouk",26711,91,26.0849609375
"Saenger_in","Männlich","James Cagney",16439,91,16.0537109375
"Saenger_in","Männlich","Brian May",68087,90,66.4912109375
"Saenger_in","Männlich","Phil Collins",94007,90,91.8037109375
"Saenger_in","Männlich","Ryan Gosling",16183,90,15.8037109375
"Saenger_in","Männlich","Usher",18976,79,18.53125
"Saenger_in","Männlich","Lou Reed",49297,79,48.1416015625
"Saenger_in","Männlich","Dean Martin",107199,79,104.6865234375
"Saenger_in","Männlich","Toto Cutugno",16328,79,15.9453125
"Saenger_in","Männlich","Neil Young",128364,78,125.35546875
"Saenger_in","Männlich","Seth MacFarlane",23214,78,22.669921875
"Saenger_in","Männlich","Marvin Gaye",15176,78,14.8203125
"Saenger_in","Männlich","Lee Min-ho",4241,78,4.1416015625
"Saenger_in","Männlich","Nikolai Iwanowitsch Noskow",6575,78,6.4208984375
"Saenger_in","Männlich","Zayn",6481,78,6.3291015625
"Saenger_in","Männlich","William Shatner",37891,77,37.0029296875
"Saenger_in","Männlich","Juanes",8633,77,8.4306640625
"Saenger_in","Männlich","Jon Bon Jovi",18337,77,17.9072265625
"Saenger_in","Männlich","Rod Stewart",13329,77,13.0166015625
"Saenger_in","Männlich","Stefán Karl Stefánsson",5233,77,5.1103515625
"Saenger_in","Männlich","Taron Egerton",8011,77,7.8232421875
"Saenger_in","Männlich","Dave Grohl",31705,76,30.9619140625
"Saenger_in","Männlich","David Gilmour",38757,76,37.8486328125
"Saenger_in","Männlich","Chris Brown (Sänger)",46646,76,45.552734375
"Saenger_in","Männlich","Johnny Hallyday",20301,76,19.8251953125
"Saenger_in","Männlich","Kiefer Sutherland",22504,76,21.9765625
"Saenger_in","Männlich","Buddy Holly",38887,75,37.9755859375
"Saenger_in","Männlich","Robert Mitchum",20357,75,19.8798828125
"Saenger_in","Männlich","Burt Reynolds",26537,75,25.9150390625
"Saenger_in","Männlich","Blake Clark",2766,75,2.701171875
"Saenger_in","Männlich","Carlos Santana",15454,75,15.091796875
"Saenger_in","Männlich","Syd Barrett",16708,74,16.31640625
"Saenger_in","Männlich","Harry Belafonte",27126,74,26.490234375
"Saenger_in","Männlich","Jay Leno",6366,74,6.216796875
"Saenger_in","Männlich","Fernandel",9494,74,9.271484375
"Saenger_in","Männlich","Robert Plant",26782,74,26.154296875
"Saenger_in","Männlich","Chris Martin",10040,74,9.8046875
"Saenger_in","Männlich","Fred Rogers",13583,74,13.2646484375
"Saenger_in","Männlich","Nikita Sergejewitsch Michalkow",14460,73,14.12109375
"Saenger_in","Männlich","Iggy Pop",35979,73,35.1357421875
"Saenger_in","Männlich","Peter Gabriel",92607,73,90.4365234375
"Saenger_in","Männlich","Quincy Jones",23092,73,22.55078125
"Saenger_in","Männlich","Nick Jonas",32310,73,31.552734375
"Saenger_in","Männlich","Kenny Rogers",16070,73,15.693359375
"Saenger_in","Männlich","Alan Arkin",13899,73,13.5732421875
"Saenger_in","Männlich","George Takei",18067,73,17.6435546875
"Saenger_in","Männlich","Don Rickles",8112,73,7.921875
"Saenger_in","Männlich","Jim Varney",3555,73,3.4716796875
"Saenger_in","Männlich","Bud Spencer",45330,73,44.267578125
"Saenger_in","Männlich","John Coltrane",32535,72,31.7724609375
"Saenger_in","Männlich","Cat Stevens",29197,72,28.5126953125
"Saenger_in","Männlich","Lenny Kravitz",18908,72,18.46484375
"Saenger_in","Männlich","Kendrick Lamar",27795,72,27.1435546875
"Saenger_in","Männlich","Manny Pacquiao",40046,72,39.107421875
"Saenger_in","Männlich","Eros Ramazzotti",15205,71,14.8486328125
"Saenger_in","Männlich","Adam Levine",17033,71,16.6337890625
"Saenger_in","Männlich","Yves Montand",14442,71,14.103515625
"Saenger_in","Männlich","Neil Patrick Harris",25809,71,25.2041015625
"Saenger_in","Männlich","Billie Joe Armstrong",8715,71,8.5107421875
"Saenger_in","Männlich","Shawn Mendes",13171,71,12.8623046875
"Saenger_in","Männlich","Serge Gainsbourg",42669,70,41.6689453125
"Saenger_in","Männlich","Paul Simon",28617,70,27.9462890625
"Saenger_in","Männlich","Boris Vian",20867,70,20.3779296875
"Saenger_in","Männlich","Joe Pesci",14807,70,14.4599609375
"Saenger_in","Männlich","Wesley Snipes",12055,70,11.7724609375
"Saenger_in","Männlich","James Blunt",12717,70,12.4189453125
"Saenger_in","Männlich","Alexander Rybak",13246,70,12.935546875
"Autor_in","Weiblich","Jane Austen",33293,201,32.5126953125
"Autor_in","Weiblich","Sarah Bernhardt",27161,193,26.5244140625
"Autor_in","Weiblich","Agatha Christie",45183,193,44.1240234375
"Autor_in","Weiblich","Kamala Harris",72747,191,71.0419921875
"Autor_in","Weiblich","Simone de Beauvoir",63853,183,62.3564453125
"Autor_in","Weiblich","Joanne K. Rowling",72302,180,70.607421875
"Autor_in","Weiblich","Virginia Woolf",99470,173,97.138671875
"Autor_in","Weiblich","Indira Gandhi",41191,170,40.2255859375
"Autor_in","Weiblich","Aung San Suu Kyi",57254,170,55.912109375
"Autor_in","Weiblich","Helen Keller",22860,164,22.32421875
"Autor_in","Weiblich","Murasaki Shikibu",14025,158,13.6962890625
"Autor_in","Weiblich","Selma Lagerlöf",34981,154,34.1611328125
"Autor_in","Weiblich","Malala Yousafzai",34077,153,33.2783203125
"Autor_in","Weiblich","Brigitte Bardot",41594,151,40.619140625
"Autor_in","Weiblich","Florence Nightingale",138197,149,134.9580078125
"Autor_in","Weiblich","Sappho",38850,147,37.939453125
"Autor_in","Weiblich","Eleanor Roosevelt",41121,147,40.1572265625
"Autor_in","Weiblich","Emily Dickinson",25279,146,24.6865234375
"Autor_in","Weiblich","Maya Angelou",21562,142,21.056640625
"Autor_in","Weiblich","Elizabeth Taylor",74627,142,72.8779296875
"Autor_in","Weiblich","Pearl S. Buck",26830,140,26.201171875
"Autor_in","Weiblich","George Eliot",16483,137,16.0966796875
"Autor_in","Weiblich","George Sand",23659,135,23.1044921875
"Autor_in","Weiblich","Michelle Obama",31354,135,30.619140625
"Autor_in","Weiblich","Oprah Winfrey",17220,134,16.81640625
"Autor_in","Weiblich","Charlotte Brontë",11055,134,10.7958984375
"Autor_in","Weiblich","Ada Lovelace",40800,133,39.84375
"Autor_in","Weiblich","Doris Lessing",32070,133,31.318359375
"Autor_in","Weiblich","Emily Brontë",13763,132,13.4404296875
"Autor_in","Weiblich","Mary Shelley",135216,132,132.046875
"Autor_in","Weiblich","Toni Morrison",27269,131,26.6298828125
"Autor_in","Weiblich","Anna Andrejewna Achmatowa",39501,129,38.5751953125
"Autor_in","Weiblich","Ellen Johnson Sirleaf",18715,128,18.2763671875
"Autor_in","Weiblich","Mary Wollstonecraft",34841,128,34.0244140625
"Autor_in","Weiblich","Herta Müller",89307,126,87.2138671875
"Autor_in","Weiblich","Elfriede Jelinek",81308,126,79.40234375
"Autor_in","Weiblich","Alice Munro",42279,126,41.2880859375
"Autor_in","Weiblich","Emma Goldman",53258,125,52.009765625
"Autor_in","Weiblich","Nadine Gordimer",17113,125,16.7119140625
"Autor_in","Weiblich","Ayn Rand",44994,125,43.939453125
"Autor_in","Weiblich","Serena Williams",100195,124,97.8466796875
"Autor_in","Weiblich","Hannah Arendt",232638,124,227.185546875
"Autor_in","Weiblich","Gabriela Mistral",12609,122,12.3134765625
"Autor_in","Weiblich","Wisława Szymborska",38085,121,37.1923828125
"Autor_in","Weiblich","Swetlana Alexandrowna Alexijewitsch",27569,121,26.9228515625
"Autor_in","Weiblich","Grazia Deledda",9836,120,9.60546875
"Autor_in","Weiblich","Jane Fonda",39242,120,38.322265625
"Autor_in","Weiblich","Astrid Lindgren",63869,117,62.3720703125
"Autor_in","Weiblich","Harriet Beecher Stowe",24489,117,23.9150390625
"Autor_in","Weiblich","Melania Trump",42121,117,41.1337890625
"Autor_in","Weiblich","Sigrid Undset",24859,116,24.2763671875
"Autor_in","Weiblich","Hypatia",55741,114,54.4345703125
"Autor_in","Weiblich","Condoleezza Rice",14512,113,14.171875
"Autor_in","Weiblich","Hasina Wajed",8194,113,8.001953125
"Autor_in","Weiblich","Shirin Ebadi",19670,111,19.208984375
"Autor_in","Weiblich","Louisa May Alcott",14814,111,14.466796875
"Autor_in","Weiblich","Hildegard von Bingen",88622,110,86.544921875
"Autor_in","Weiblich","Sylvia Plath",50407,110,49.2255859375
"Autor_in","Weiblich","Carrie Fisher",32324,109,31.56640625
"Autor_in","Weiblich","Margaret Atwood",45564,109,44.49609375
"Autor_in","Weiblich","Mae West",14400,109,14.0625
"Autor_in","Weiblich","Barbra Streisand",28546,108,27.876953125
"Autor_in","Weiblich","Nelly Sachs",42859,108,41.8544921875
"Autor_in","Weiblich","Madeleine Albright",18394,108,17.962890625
"Autor_in","Weiblich","Ursula K. Le Guin",50192,108,49.015625
"Autor_in","Weiblich","Clara Zetkin",67112,107,65.5390625
"Autor_in","Weiblich","Anne Brontë",8392,107,8.1953125
"Autor_in","Weiblich","Rachel Carson",62872,107,61.3984375
"Autor_in","Weiblich","Nancy Pelosi",28257,107,27.5947265625
"Autor_in","Weiblich","Teresa von Ávila",34683,107,33.8701171875
"Autor_in","Weiblich","Harper Lee",27569,107,26.9228515625
"Autor_in","Weiblich","Bertha von Suttner",44843,106,43.7919921875
"Autor_in","Weiblich","Julianne Moore",35545,106,34.7119140625
"Autor_in","Weiblich","Isadora Duncan",39367,106,38.4443359375
"Autor_in","Weiblich","Whoopi Goldberg",31995,105,31.2451171875
"Autor_in","Weiblich","Harriet Tubman",78439,104,76.6005859375
"Autor_in","Weiblich","Janet Jackson",45116,103,44.05859375
"Autor_in","Weiblich","Louise Glück",14971,102,14.6201171875
"Autor_in","Weiblich","Lauren Bacall",34192,101,33.390625
"Autor_in","Weiblich","Jacqueline Kennedy Onassis",41670,101,40.693359375
"Autor_in","Weiblich","Mary Pickford",15124,100,14.76953125
"Autor_in","Weiblich","Drew Barrymore",22485,100,21.9580078125
"Autor_in","Weiblich","Olga Tokarczuk",29472,98,28.78125
"Autor_in","Weiblich","Julie Andrews",27305,98,26.6650390625
"Autor_in","Weiblich","Martina Navratilova",80152,97,78.2734375
"Autor_in","Weiblich","Margaret Mitchell",7316,97,7.14453125
"Autor_in","Weiblich","Jane Addams",26880,97,26.25
"Autor_in","Weiblich","Shirley MacLaine",27859,96,27.2060546875
"Autor_in","Weiblich","Josephine Baker",27500,96,26.85546875
"Autor_in","Weiblich","Han Kang",13828,96,13.50390625
"Autor_in","Weiblich","Isabelle de Charrière",24221,95,23.6533203125
"Autor_in","Weiblich","Anna Stepanowna Politkowskaja",38209,95,37.3134765625
"Autor_in","Weiblich","Margaret Mead",26316,95,25.69921875
"Autor_in","Weiblich","Marina Iwanowna Zwetajewa",29496,95,28.8046875
"Autor_in","Weiblich","Simone Weil",99860,95,97.51953125
"Autor_in","Weiblich","Arundhati Roy",25460,94,24.86328125
"Autor_in","Weiblich","Alice Walker",26181,94,25.5673828125
"Autor_in","Weiblich","Rigoberta Menchú",9427,94,9.2060546875
"Autor_in","Weiblich","Laura Bush",57737,94,56.3837890625
"Autor_in","Weiblich","Annie Ernaux",52247,93,51.0224609375
"Autor_in","Weiblich","Venus Williams",78919,92,77.0693359375
"Autor_in","Weiblich","Susan Sontag",123824,92,120.921875
"Autor_in","Weiblich","Sofja Wassiljewna Kowalewskaja",42064,91,41.078125
"Autor_in","Weiblich","Ellen DeGeneres",21432,91,20.9296875
"Autor_in","Weiblich","Sanae Takaichi",33872,91,33.078125
"Autor_in","Weiblich","Elizabeth Barrett Browning",11211,90,10.9482421875
"Autor_in","Weiblich","Marguerite Yourcenar",51391,90,50.1865234375
"Autor_in","Weiblich","Anaïs Nin",12063,89,11.7802734375
"Autor_in","Weiblich","Susan B. Anthony",94573,89,92.3564453125
"Autor_in","Weiblich","Germaine de Staël",33627,88,32.8388671875
"Autor_in","Weiblich","Emma Thompson",15885,88,15.5126953125
"Autor_in","Weiblich","Roxelane",40961,88,40.0009765625
"Autor_in","Weiblich","Enid Blyton",47821,88,46.7001953125
"Autor_in","Weiblich","Masiela Lusha",4702,87,4.591796875
"Autor_in","Weiblich","Jolin Tsai",7311,87,7.1396484375
"Autor_in","Weiblich","Joan Rivers",7846,87,7.662109375
"Autor_in","Weiblich","Edith Wharton",13843,87,13.5185546875
"Autor_in","Weiblich","Colette",28220,87,27.55859375
"Autor_in","Weiblich","Christina (Schweden)",34869,86,34.0517578125
"Autor_in","Weiblich","Alexandra Michailowna Kollontai",27187,86,26.5498046875
"Autor_in","Weiblich","Therese von Lisieux",19741,86,19.2783203125
"Autor_in","Weiblich","Gisele Bündchen",10600,86,10.3515625
"Autor_in","Weiblich","Angela Davis",27646,86,26.998046875
"Autor_in","Weiblich","Sally Ride",13033,85,12.7275390625
"Autor_in","Weiblich","Beatrix Potter",67493,85,65.9111328125
"Autor_in","Weiblich","Kelly Clarkson",26395,85,25.7763671875
"Autor_in","Weiblich","Tove Jansson",29838,84,29.138671875
"Autor_in","Weiblich","Ivanka Trump",15018,84,14.666015625
"Autor_in","Weiblich","Abigail Adams",12781,83,12.4814453125
"Autor_in","Weiblich","Swetlana Jewgenjewna Sawizkaja",13971,68,13.6435546875
"Autor_in","Weiblich","Elizabeth Gaskell",14545,68,14.2041015625
"Autor_in","Weiblich","Elizabeth Blackwell (Medizinerin)",6957,68,6.7939453125
"Autor_in","Weiblich","Jenny Slate",5957,68,5.8173828125
"Autor_in","Weiblich","Nawal El Saadawi",12176,67,11.890625
"Autor_in","Weiblich","Ivana Trump",15146,67,14.791015625
"Autor_in","Weiblich","Anna Komnena",17859,67,17.4404296875
"Autor_in","Weiblich","Sarah Michelle Gellar",15369,67,15.0087890625
"Autor_in","Weiblich","Élisabeth Vigée-Lebrun",19788,67,19.32421875
"Autor_in","Weiblich","Margarete von Valois",61641,67,60.1962890625
"Autor_in","Weiblich","Amy Poehler",6445,67,6.2939453125
"Autor_in","Weiblich","Greta Gerwig",18244,67,17.81640625
"Autor_in","Weiblich","Lucy Maud Montgomery",30241,66,29.5322265625
"Autor_in","Weiblich","Thalía",22296,66,21.7734375
"Autor_in","Weiblich","Teri Hatcher",11755,66,11.4794921875
"Autor_in","Weiblich","Sarojini Naidu",10946,66,10.689453125
"Autor_in","Weiblich","Taslima Nasrin",10225,66,9.9853515625
"Autor_in","Weiblich","Birgitta von Schweden",23167,66,22.6240234375
"Autor_in","Weiblich","Veronica Guerin",6636,66,6.48046875
"Autor_in","Weiblich","Lou Andreas-Salomé",59319,65,57.9287109375
"Autor_in","Weiblich","Christa Wolf",65836,65,64.29296875
"Autor_in","Männlich","William Shakespeare",86826,332,84.791015625
"Autor_in","Männlich","Donald Trump",527301,327,514.9423828125
"Autor_in","Männlich","Albert Einstein",175091,320,170.9873046875
"Autor_in","Männlich","Karl Marx",208384,309,203.5
"Autor_in","Männlich","Konfuzius",40038,309,39.099609375
"Autor_in","Männlich","Leonardo da Vinci",128786,304,125.767578125
"Autor_in","Männlich","Platon",208891,300,203.9951171875
"Autor_in","Männlich","Abraham Lincoln",99788,291,97.44921875
"Autor_in","Männlich","Mohandas Karamchand Gandhi",134192,282,131.046875
"Autor_in","Männlich","Gaius Iulius Caesar",100602,281,98.244140625
"Autor_in","Männlich","Joe Biden",160858,278,157.087890625
"Autor_in","Männlich","Lew Nikolajewitsch Tolstoi",41922,278,40.939453125
"Autor_in","Männlich","Johann Wolfgang von Goethe",296983,277,290.0224609375
"Autor_in","Männlich","Charles Darwin",88972,277,86.88671875
"Autor_in","Männlich","Sokrates",169422,275,165.451171875
"Autor_in","Männlich","Siddhartha Gautama",26848,270,26.21875
"Autor_in","Männlich","George Washington",98215,270,95.9130859375
"Autor_in","Männlich","Homer",25034,269,24.447265625
"Autor_in","Männlich","Dante Alighieri",49998,269,48.826171875
"Autor_in","Männlich","Victor Hugo",41962,265,40.978515625
"Autor_in","Männlich","Michelangelo",96130,259,93.876953125
"Autor_in","Männlich","Charlie Chaplin",95895,258,93.6474609375
"Autor_in","Männlich","Martin Luther",200270,256,195.576171875
"Autor_in","Männlich","Voltaire",100529,254,98.1728515625
"Autor_in","Männlich","Friedrich Nietzsche",128623,254,125.6083984375
"Autor_in","Männlich","Mustafa Kemal Atatürk",78709,253,76.8642578125
"Autor_in","Männlich","Fjodor Michailowitsch Dostojewski",172337,252,168.2978515625
"Autor_in","Männlich","Immanuel Kant",150977,251,147.4384765625
"Autor_in","Männlich","Mark Twain",46089,249,45.0087890625
"Autor_in","Männlich","René Descartes",186625,249,182.2509765625
"Autor_in","Männlich","John F. Kennedy",127041,248,124.0634765625
"Autor_in","Männlich","Salvador Dalí",122051,246,119.1904296875
"Autor_in","Männlich","Martin Luther King",82909,245,80.9658203125
"Autor_in","Männlich","Miguel de Cervantes",23563,245,23.0107421875
"Autor_in","Männlich","Charles Dickens",52484,244,51.25390625
"Autor_in","Männlich","Vergil",32463,244,31.7021484375
"Autor_in","Männlich","Rabindranath Tagore",47231,243,46.1240234375
"Autor_in","Männlich","Hans Christian Andersen",48883,243,47.7373046875
"Autor_in","Männlich","Alexander Sergejewitsch Puschkin",27827,242,27.1748046875
"Autor_in","Männlich","Anton Pawlowitsch Tschechow",134834,238,131.673828125
"Autor_in","Männlich","Franz Kafka",161210,236,157.431640625
"Autor_in","Männlich","Franziskus (Papst)",228582,236,223.224609375
"Autor_in","Männlich","Mao Zedong",175519,229,171.4052734375
"Autor_in","Männlich","Augustinus von Hippo",109071,225,106.5146484375
"Autor_in","Männlich","Edgar Allan Poe",143933,225,140.5595703125
"Autor_in","Männlich","Molière",36040,224,35.1953125
"Autor_in","Männlich","Niccolò Machiavelli",102592,224,100.1875
"Autor_in","Männlich","Thomas Jefferson",84569,222,82.5869140625
"Autor_in","Männlich","Bill Clinton",55039,220,53.7490234375
"Autor_in","Männlich","Adam Smith",73129,219,71.4150390625
"Autor_in","Männlich","Otto von Bismarck",189721,218,185.2744140625
"Autor_in","Männlich","Oscar Wilde",63398,218,61.912109375
"Autor_in","Männlich","George Gordon Byron",42666,216,41.666015625
"Autor_in","Männlich","Benjamin Franklin",142310,216,138.974609375
"Autor_in","Männlich","Sophokles",19627,212,19.1669921875
"Autor_in","Männlich","Nikolaus Kopernikus",65734,212,64.193359375
"Autor_in","Männlich","Walt Disney",53600,211,52.34375
"Autor_in","Männlich","Laozi",24628,211,24.05078125
"Autor_in","Männlich","Marco Polo",73206,210,71.490234375
"Autor_in","Männlich","George Orwell",45700,210,44.62890625
"Autor_in","Männlich","Pythagoras",79920,207,78.046875
